"ALU_NOVAMATRICULA","ALU_ANO_EVASA","ALU_PERIODO_EVASAO","MAT_TUR_DIS_DISCIPLINA","DISCIPLINA","CREDITOS","MAT_MEDIA_FINAL"
"1471a43df7d59a219ad739462d791410",2014,2,1109113,"Matemática Discreta",4,8
"1471a43df7d59a219ad739462d791410",2014,2,1411168,"Programação II",4,7.9
"1471a43df7d59a219ad739462d791410",2014,2,1411170,"Teoria dos Grafos",2,5.4
"1471a43df7d59a219ad739462d791410",2014,2,1411181,"Laboratório de Programação II",4,8.9
"1471a43df7d59a219ad739462d791410",2014,2,1109049,"Álgebra Linear I",4,7.5
"1471a43df7d59a219ad739462d791410",2014,2,1108090,"Fundamentos de Física Moderna",4,7.5
"1471a43df7d59a219ad739462d791410",2014,2,1114107,"Probabilidade e Estatistica",4,5.2
"1471a43df7d59a219ad739462d791410",2014,2,1411172,"Estrutura de Dados e Algoritmos",4,7.1
"1471a43df7d59a219ad739462d791410",2014,2,1411176,"Gerência da Informação",4,5.2
"1471a43df7d59a219ad739462d791410",2014,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,8
"1471a43df7d59a219ad739462d791410",2014,2,1411171,"Teoria da Computação",4,7.6
"1471a43df7d59a219ad739462d791410",2014,2,1114114,"Métodos Estatisticos",4,3.9
"1471a43df7d59a219ad739462d791410",2014,2,1411169,"Paradigmas de Ling. de Programação",4,7
"1471a43df7d59a219ad739462d791410",2014,2,1411173,"Lógica Matemática",4,7
"1471a43df7d59a219ad739462d791410",2014,2,1411175,"Org. e Arquitetura de Computadores I",4,7.4
"1471a43df7d59a219ad739462d791410",2014,2,1411177,"Engenharia de Software I",4,8.3
"1471a43df7d59a219ad739462d791410",2014,2,1411178,"Sistemas de Informação I",4,7.9
"1471a43df7d59a219ad739462d791410",2014,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,8.3
"1471a43df7d59a219ad739462d791410",2014,2,1114114,"Métodos Estatisticos",4,7.7
"1471a43df7d59a219ad739462d791410",2014,2,1411187,"Análise e Técnica de Algoritmos",4,7.1
"1471a43df7d59a219ad739462d791410",2014,2,1411190,"Redes de Computadores",4,7.5
"1471a43df7d59a219ad739462d791410",2014,2,1411193,"Banco de Dados I",4,6.7
"1471a43df7d59a219ad739462d791410",2014,2,1411195,"Sistemas de Informação II",4,7
"1471a43df7d59a219ad739462d791410",2014,2,1305219,"Direito e Cidadania",4,8.3
"1471a43df7d59a219ad739462d791410",2014,2,1411183,"Laboratório de Engenharia de Software",2,8.9
"1471a43df7d59a219ad739462d791410",2014,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,7
"1471a43df7d59a219ad739462d791410",2014,2,1411191,"Interconexão de Redes de Computadores",4,7
"1471a43df7d59a219ad739462d791410",2014,2,1411192,"Sistemas Operacionais",4,7
"1471a43df7d59a219ad739462d791410",2014,2,1411194,"Banco de Dados II",4,7.2
"1471a43df7d59a219ad739462d791410",2014,2,1305220,"Informática e Sociedade",2,8.8
"1471a43df7d59a219ad739462d791410",2014,2,1411188,"Métodos e Software Numéricos",4,7.3
"1471a43df7d59a219ad739462d791410",2014,2,1411189,"Compiladores",4,5.8
"1471a43df7d59a219ad739462d791410",2014,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,8.9
"1471a43df7d59a219ad739462d791410",2014,2,1305218,"Métodologia Científica",4,8.1
"1471a43df7d59a219ad739462d791410",2014,2,1411196,"Inteligência Artificial I",4,9
"1471a43df7d59a219ad739462d791410",2014,2,1411185,"Projeto em Computação I",4,8.7
"1471a43df7d59a219ad739462d791410",2014,2,1411186,"Projeto em Computação II",6,9
"c0f877861a301d013fe39e7c1521825c",2014,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,7.4
"c0f877861a301d013fe39e7c1521825c",2014,1,1109103,"Cálculo Diferencial e Integral I",4,6.1
"c0f877861a301d013fe39e7c1521825c",2014,1,1411167,"Programação I",4,5.1
"c0f877861a301d013fe39e7c1521825c",2014,1,1307151,"Leitura e Produção de Textos",4,7.2
"c0f877861a301d013fe39e7c1521825c",2014,1,1411180,"Laboratório de Programação I",4,5
"c0f877861a301d013fe39e7c1521825c",2014,1,1411174,"Introdução à Computação",4,8.3
"c0f877861a301d013fe39e7c1521825c",2014,1,1108089,"Fundamentos de Física Clássica",4,8.2
"c0f877861a301d013fe39e7c1521825c",2014,1,1411181,"Laboratório de Programação II",4,7
"c0f877861a301d013fe39e7c1521825c",2014,1,1411170,"Teoria dos Grafos",2,5.6
"c0f877861a301d013fe39e7c1521825c",2014,1,1411168,"Programação II",4,6.6
"c0f877861a301d013fe39e7c1521825c",2014,1,1109049,"Álgebra Linear I",4,5.4
"c0f877861a301d013fe39e7c1521825c",2014,1,1109053,"Cálculo Diferencial e Integral II",4,5
"c0f877861a301d013fe39e7c1521825c",2014,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,7.1
"c0f877861a301d013fe39e7c1521825c",2014,1,1411176,"Gerência da Informação",4,8.4
"c0f877861a301d013fe39e7c1521825c",2014,1,1108090,"Fundamentos de Física Moderna",4,7.3
"c0f877861a301d013fe39e7c1521825c",2014,1,1109113,"Matemática Discreta",4,7.7
"c0f877861a301d013fe39e7c1521825c",2014,1,1411172,"Estrutura de Dados e Algoritmos",4,5.2
"c0f877861a301d013fe39e7c1521825c",2014,1,1411178,"Sistemas de Informação I",4,7.7
"c0f877861a301d013fe39e7c1521825c",2014,1,1411171,"Teoria da Computação",4,5
"c0f877861a301d013fe39e7c1521825c",2014,1,1411175,"Org. e Arquitetura de Computadores I",4,6.4
"c0f877861a301d013fe39e7c1521825c",2014,1,1411182,"Lab. de Org. e Arquitetura de Computadores",4,7.4
"c0f877861a301d013fe39e7c1521825c",2014,1,1114107,"Probabilidade e Estatistica",4,5.1
"c0f877861a301d013fe39e7c1521825c",2014,1,1411173,"Lógica Matemática",4,NA
"c0f877861a301d013fe39e7c1521825c",2014,1,1305219,"Direito e Cidadania",4,8.5
"c0f877861a301d013fe39e7c1521825c",2014,1,1411190,"Redes de Computadores",4,5.9
"c0f877861a301d013fe39e7c1521825c",2014,1,1411193,"Banco de Dados I",4,5
"c0f877861a301d013fe39e7c1521825c",2014,1,1411169,"Paradigmas de Ling. de Programação",4,6.5
"c0f877861a301d013fe39e7c1521825c",2014,1,1114114,"Métodos Estatisticos",4,7
"c0f877861a301d013fe39e7c1521825c",2014,1,1411187,"Análise e Técnica de Algoritmos",4,7.2
"c0f877861a301d013fe39e7c1521825c",2014,1,1411195,"Sistemas de Informação II",4,5
"c0f877861a301d013fe39e7c1521825c",2014,1,1411177,"Engenharia de Software I",4,3.6
"c0f877861a301d013fe39e7c1521825c",2014,1,1411177,"Engenharia de Software I",4,5.8
"c0f877861a301d013fe39e7c1521825c",2014,1,1411191,"Interconexão de Redes de Computadores",4,7
"c0f877861a301d013fe39e7c1521825c",2014,1,1411192,"Sistemas Operacionais",4,7.7
"c0f877861a301d013fe39e7c1521825c",2014,1,1411194,"Banco de Dados II",4,5.7
"c0f877861a301d013fe39e7c1521825c",2014,1,1411188,"Métodos e Software Numéricos",4,7.5
"c0f877861a301d013fe39e7c1521825c",2014,1,1411184,"Lab. de Intercon. de Redes de Computadores",2,7
"c0f877861a301d013fe39e7c1521825c",2014,1,1411183,"Laboratório de Engenharia de Software",2,8.2
"c0f877861a301d013fe39e7c1521825c",2014,1,1411197,"Aval. de Desempenho de Sistemas Discretos",4,5
"c0f877861a301d013fe39e7c1521825c",2014,1,1305218,"Métodologia Científica",4,6.2
"c0f877861a301d013fe39e7c1521825c",2014,1,1411185,"Projeto em Computação I",4,7
"c0f877861a301d013fe39e7c1521825c",2014,1,1411189,"Compiladores",4,5
"c0f877861a301d013fe39e7c1521825c",2014,1,1305220,"Informática e Sociedade",2,7.8
"c0f877861a301d013fe39e7c1521825c",2014,1,1411186,"Projeto em Computação II",6,8.6
"c0f877861a301d013fe39e7c1521825c",2014,1,1411196,"Inteligência Artificial I",4,7.1
"43b25665042b9506427914fb61793119",2014,2,1114114,"Métodos Estatisticos",4,5.2
"43b25665042b9506427914fb61793119",2014,2,1411175,"Org. e Arquitetura de Computadores I",4,6.4
"43b25665042b9506427914fb61793119",2014,2,1411177,"Engenharia de Software I",4,7
"43b25665042b9506427914fb61793119",2014,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,8.7
"43b25665042b9506427914fb61793119",2014,2,1411195,"Sistemas de Informação II",4,7
"43b25665042b9506427914fb61793119",2014,2,1307151,"Leitura e Produção de Textos",4,7
"43b25665042b9506427914fb61793119",2014,2,1411174,"Introdução à Computação",4,5.9
"43b25665042b9506427914fb61793119",2014,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,5
"43b25665042b9506427914fb61793119",2014,2,1411180,"Laboratório de Programação I",4,7
"43b25665042b9506427914fb61793119",2014,2,1109103,"Cálculo Diferencial e Integral I",4,5.3
"43b25665042b9506427914fb61793119",2014,2,1411167,"Programação I",4,7.3
"43b25665042b9506427914fb61793119",2014,2,1411181,"Laboratório de Programação II",4,6.7
"43b25665042b9506427914fb61793119",2014,2,1411170,"Teoria dos Grafos",2,7.6
"43b25665042b9506427914fb61793119",2014,2,1411168,"Programação II",4,5.9
"43b25665042b9506427914fb61793119",2014,2,1108089,"Fundamentos de Física Clássica",4,7.5
"43b25665042b9506427914fb61793119",2014,2,1109049,"Álgebra Linear I",4,5
"43b25665042b9506427914fb61793119",2014,2,1109113,"Matemática Discreta",4,7.9
"43b25665042b9506427914fb61793119",2014,2,1411172,"Estrutura de Dados e Algoritmos",4,5.5
"43b25665042b9506427914fb61793119",2014,2,1411176,"Gerência da Informação",4,5.9
"43b25665042b9506427914fb61793119",2014,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,5
"43b25665042b9506427914fb61793119",2014,2,1109053,"Cálculo Diferencial e Integral II",4,5.1
"43b25665042b9506427914fb61793119",2014,2,1305220,"Informática e Sociedade",2,8.9
"43b25665042b9506427914fb61793119",2014,2,1411178,"Sistemas de Informação I",4,7.7
"43b25665042b9506427914fb61793119",2014,2,1411171,"Teoria da Computação",4,5.4
"43b25665042b9506427914fb61793119",2014,2,1108090,"Fundamentos de Física Moderna",4,8.1
"43b25665042b9506427914fb61793119",2014,2,1411173,"Lógica Matemática",4,5.8
"43b25665042b9506427914fb61793119",2014,2,1411169,"Paradigmas de Ling. de Programação",4,7.3
"43b25665042b9506427914fb61793119",2014,2,1411193,"Banco de Dados I",4,6.6
"43b25665042b9506427914fb61793119",2014,2,1114107,"Probabilidade e Estatistica",4,5.2
"43b25665042b9506427914fb61793119",2014,2,1411183,"Laboratório de Engenharia de Software",2,7.8
"43b25665042b9506427914fb61793119",2014,2,1411187,"Análise e Técnica de Algoritmos",4,5.5
"43b25665042b9506427914fb61793119",2014,2,1411190,"Redes de Computadores",4,5
"43b25665042b9506427914fb61793119",2014,2,1411192,"Sistemas Operacionais",4,5.9
"43b25665042b9506427914fb61793119",2014,2,1411194,"Banco de Dados II",4,6.2
"43b25665042b9506427914fb61793119",2014,2,1305218,"Métodologia Científica",4,7
"43b25665042b9506427914fb61793119",2014,2,1411188,"Métodos e Software Numéricos",4,8.2
"43b25665042b9506427914fb61793119",2014,2,1411189,"Compiladores",4,7
"43b25665042b9506427914fb61793119",2014,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,8.6
"43b25665042b9506427914fb61793119",2014,2,1411191,"Interconexão de Redes de Computadores",4,7.1
"43b25665042b9506427914fb61793119",2014,2,1411185,"Projeto em Computação I",4,8.1
"43b25665042b9506427914fb61793119",2014,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,7.1
"43b25665042b9506427914fb61793119",2014,2,1305219,"Direito e Cidadania",4,9.3
"43b25665042b9506427914fb61793119",2014,2,1411186,"Projeto em Computação II",6,8.2
"43b25665042b9506427914fb61793119",2014,2,1411196,"Inteligência Artificial I",4,7
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,5
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1109103,"Cálculo Diferencial e Integral I",4,5.3
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411167,"Programação I",4,7.5
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1307151,"Leitura e Produção de Textos",4,7.8
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411180,"Laboratório de Programação I",4,7.4
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411174,"Introdução à Computação",4,7
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411181,"Laboratório de Programação II",4,8
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411170,"Teoria dos Grafos",2,8.3
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411168,"Programação II",4,7.4
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1108089,"Fundamentos de Física Clássica",4,7
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,9
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411176,"Gerência da Informação",4,7.1
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411172,"Estrutura de Dados e Algoritmos",4,5
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1109113,"Matemática Discreta",4,7.4
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1109053,"Cálculo Diferencial e Integral II",4,5.5
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1109049,"Álgebra Linear I",4,5
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1108090,"Fundamentos de Física Moderna",4,8.3
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411178,"Sistemas de Informação I",4,8
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1305219,"Direito e Cidadania",4,9.8
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411171,"Teoria da Computação",4,5
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1114107,"Probabilidade e Estatistica",4,5.5
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1305220,"Informática e Sociedade",2,9
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411182,"Lab. de Org. e Arquitetura de Computadores",4,7
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411175,"Org. e Arquitetura de Computadores I",4,7.1
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411173,"Lógica Matemática",4,5.7
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411169,"Paradigmas de Ling. de Programação",4,8.3
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1114114,"Métodos Estatisticos",4,6.3
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411177,"Engenharia de Software I",4,7.4
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411187,"Análise e Técnica de Algoritmos",4,6.2
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411190,"Redes de Computadores",4,7.5
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411193,"Banco de Dados I",4,6.3
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1305218,"Métodologia Científica",4,7.6
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411183,"Laboratório de Engenharia de Software",2,7.8
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411184,"Lab. de Intercon. de Redes de Computadores",2,8
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411191,"Interconexão de Redes de Computadores",4,8
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411195,"Sistemas de Informação II",4,6.2
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411188,"Métodos e Software Numéricos",4,8.2
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411189,"Compiladores",4,7.7
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411192,"Sistemas Operacionais",4,6.2
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411196,"Inteligência Artificial I",4,7.5
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411194,"Banco de Dados II",4,5.7
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411197,"Aval. de Desempenho de Sistemas Discretos",4,6.4
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411185,"Projeto em Computação I",4,8.1
"e0555fa1ba77f354307d2a09bc1a0d2d",2014,1,1411186,"Projeto em Computação II",6,8.2
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1108090,"Fundamentos de Física Moderna",4,7
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1114107,"Probabilidade e Estatistica",4,2.3
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411193,"Banco de Dados I",4,2.7
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411195,"Sistemas de Informação II",4,5.3
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411167,"Programação I",4,5.7
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411180,"Laboratório de Programação I",4,6.4
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1307151,"Leitura e Produção de Textos",4,7
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411174,"Introdução à Computação",4,7
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,6.4
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1305220,"Informática e Sociedade",2,7.9
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411181,"Laboratório de Programação II",4,5.7
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411170,"Teoria dos Grafos",2,7.5
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411168,"Programação II",4,5.9
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1109103,"Cálculo Diferencial e Integral I",4,5.1
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1108089,"Fundamentos de Física Clássica",4,7.3
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1305219,"Direito e Cidadania",4,9.1
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411176,"Gerência da Informação",4,5.5
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1109049,"Álgebra Linear I",4,5
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411171,"Teoria da Computação",4,5
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411172,"Estrutura de Dados e Algoritmos",4,5
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1305218,"Métodologia Científica",4,NA
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,7.1
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1109113,"Matemática Discreta",4,NA
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1109053,"Cálculo Diferencial e Integral II",4,7
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411178,"Sistemas de Informação I",4,5
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411173,"Lógica Matemática",4,5
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411169,"Paradigmas de Ling. de Programação",4,5
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411187,"Análise e Técnica de Algoritmos",4,5
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1114107,"Probabilidade e Estatistica",4,3.1
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411175,"Org. e Arquitetura de Computadores I",4,7
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,10
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411193,"Banco de Dados I",4,5
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1114107,"Probabilidade e Estatistica",4,5
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411188,"Métodos e Software Numéricos",4,6
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411190,"Redes de Computadores",4,4.3
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411194,"Banco de Dados II",4,3
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1114114,"Métodos Estatisticos",4,3.5
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411177,"Engenharia de Software I",4,8.4
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411189,"Compiladores",4,1.9
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411183,"Laboratório de Engenharia de Software",2,8.3
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1114114,"Métodos Estatisticos",4,6.1
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411189,"Compiladores",4,6
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411190,"Redes de Computadores",4,5.3
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,7
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411185,"Projeto em Computação I",4,6.2
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411191,"Interconexão de Redes de Computadores",4,7
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411192,"Sistemas Operacionais",4,6.3
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411194,"Banco de Dados II",4,5.1
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411196,"Inteligência Artificial I",4,7
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,7.3
"dc7cc6fc23a869f2f8aff00f379a506d",2014,2,1411186,"Projeto em Computação II",6,8.5
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411170,"Teoria dos Grafos",2,7.4
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1305220,"Informática e Sociedade",2,9
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1108089,"Fundamentos de Física Clássica",4,7.7
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1109049,"Álgebra Linear I",4,7
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1109113,"Matemática Discreta",4,7.8
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411176,"Gerência da Informação",4,7.7
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1305219,"Direito e Cidadania",4,7.7
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1109053,"Cálculo Diferencial e Integral II",4,6
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1108090,"Fundamentos de Física Moderna",4,8.3
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411171,"Teoria da Computação",4,5
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411172,"Estrutura de Dados e Algoritmos",4,5
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,5.2
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411169,"Paradigmas de Ling. de Programação",4,7.1
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411173,"Lógica Matemática",4,5.7
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411175,"Org. e Arquitetura de Computadores I",4,5
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411178,"Sistemas de Informação I",4,6.4
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1114107,"Probabilidade e Estatistica",4,5.5
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,9
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411195,"Sistemas de Informação II",4,5.2
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,5.3
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1307151,"Leitura e Produção de Textos",4,5.4
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411174,"Introdução à Computação",4,5.7
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411180,"Laboratório de Programação I",4,5.1
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411167,"Programação I",4,5.4
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1109103,"Cálculo Diferencial e Integral I",4,6.2
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411181,"Laboratório de Programação II",4,7.8
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411168,"Programação II",4,6.4
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1114114,"Métodos Estatisticos",4,5.3
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411177,"Engenharia de Software I",4,5
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411187,"Análise e Técnica de Algoritmos",4,NA
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411193,"Banco de Dados I",4,6.8
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411187,"Análise e Técnica de Algoritmos",4,6
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411190,"Redes de Computadores",4,3.2
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411192,"Sistemas Operacionais",4,6.1
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411194,"Banco de Dados II",4,1.5
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1305218,"Métodologia Científica",4,7.1
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411188,"Métodos e Software Numéricos",4,5.6
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411189,"Compiladores",4,5
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,4
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411183,"Laboratório de Engenharia de Software",2,8.2
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,7
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411190,"Redes de Computadores",4,5
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411194,"Banco de Dados II",4,5.5
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411185,"Projeto em Computação I",4,5.3
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,5.8
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411186,"Projeto em Computação II",6,8.2
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411191,"Interconexão de Redes de Computadores",4,5.8
"7ef43ad9fbfe0b9703daf664cf938650",2014,2,1411196,"Inteligência Artificial I",4,7.4
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1109103,"Cálculo Diferencial e Integral I",4,7.2
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1307151,"Leitura e Produção de Textos",4,7.6
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411180,"Laboratório de Programação I",4,7.6
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411174,"Introdução à Computação",4,8.3
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411167,"Programação I",4,7.5
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,7.7
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411181,"Laboratório de Programação II",4,7.1
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411168,"Programação II",4,8.8
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1109113,"Matemática Discreta",4,8.1
